trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20241120,7250,73,148
20241120,7260,152,141
20241120,7270,124,88
20241120,7280,10,11
20241120,7290,1041,526
20241120,7300,151,176
20241120,7310,709,698
20241120,7320,146,131
20241120,7330,26,58
20241120,7331,6,8
20241120,7332,699,770
20241120,7333,3,7
20241120,7334,8,11
20241120,7335,119,86
20241120,7336,96,65
20241120,7350,305,302
20241120,7360,4225,4361
20241120,7361,43,66
20241120,7380,847,809
20241120,7390,611,587
20241121,900,8831,8109
20241121,910,1488,1607
20241121,920,2777,2311
20241121,930,6779,6822
20241121,940,2879,2934
20241121,950,2894,2244
20241121,960,11729,12441
20241121,970,14805,15146
20241121,980,17003,18004
20241121,990,19735,20039
20241121,1000,62247,59897
20241121,1010,5227,5395
20241121,1020,23445,23397
20241121,1030,4199,4003
20241121,1040,14492,14559
20241121,1050,1515,1483
20241121,1060,1864,1839
20241121,1070,9445,9600
20241121,1080,26426,27266
20241121,1090,10687,10306
20241121,1100,22193,22385
20241121,1110,6268,6166
20241121,1120,5279,5060
20241121,1130,1669,1685
20241121,1140,429,429
20241121,1150,1051,1012
20241121,1160,3489,3564
20241121,1170,5496,5565
20241121,1180,6400,6309
20241121,1190,3268,3290
20241121,1191,322,300
20241121,1192,2101,2049
20241121,1193,769,759
20241121,1194,3512,3713
20241121,1201,81,86
20241121,1202,187,181
20241121,1203,519,605
20241121,1204,101,91
20241121,1205,40,38
20241121,1206,23,49
20241121,1207,7,19
20241121,1208,274,170
20241121,1210,18057,17842
20241121,1220,1277,1321
20241121,1230,700,659
20241121,1240,292,286
20241121,1250,8348,8681
20241121,2110,32,38
20241121,2120,80,85
20241121,2130,1378,1249
20241121,2140,23,37
20241121,2150,466,425
20241121,2160,38,58
20241121,2170,700,744
20241121,2180,1565,1563
20241121,2190,271,284
20241121,2200,2397,2463
20241121,2210,79,82
20241121,2220,1145,1273
20241121,2230,2467,2338
20241121,2240,426,469
20241121,2250,721,730
20241121,2260,273,222
20241121,3140,421,416
20241121,3150,888,944
20241121,3160,6371,5882
20241121,3170,175,124
20241121,3180,1273,1314
20241121,3190,727,804
20241121,3210,460,459
20241121,3220,2352,2371
20241121,3230,7368,8036
20241121,3240,1065,986
20241121,3250,2238,2375
20241121,3260,747,725
20241121,3270,3331,3419
20241121,3280,2143,2127
20241121,3290,1454,1460
20241121,3300,20749,19965
20241121,3310,1959,2070
20241121,3320,3470,3217
20241121,3330,601,658
20241121,3340,7137,6573
20241121,3350,541,668
20241121,3360,11690,12099
20241121,3370,1023,1198
20241121,3380,790,856
20241121,3390,6891,7261
20241121,3400,544,553
20241121,3410,1102,1123
20241121,3420,2202,2382
20241121,3430,1015,1041
20241121,3431,13,16
20241121,3432,67,66
20241121,3433,5,7
20241121,3434,27,30
20241121,3435,40,44
20241121,3436,38,36
20241121,3450,757,768
20241121,3460,188,212
20241121,3470,4845,5042
20241121,3480,1787,1796
20241121,3490,124,123
20241121,4050,1703,1613
20241121,4060,2059,1600
20241121,4070,728,758
20241121,4080,9459,9261
20241121,4090,681,653
20241121,4100,203,213
20241121,4110,595,650
20241121,4120,4961,5201
20241121,4130,989,942
20241121,4140,509,514
20241121,4150,1255,1229
20241121,4160,214,206
20241121,4170,3649,3576
20241121,4180,1690,1578
20241121,4190,2218,2130
20241121,4200,3096,2910
20241121,4210,4564,4113
20241121,4220,22332,23583
20241121,4250,1599,1496
20241121,4260,677,756
20241121,4270,379,381
20241121,4271,708,572
20241121,4272,2839,2369
20241121,4290,2262,2219
20241121,4300,1748,1853
20241121,4310,2618,2921
20241121,4320,1345,1482
20241121,4330,2436,2320
20241121,4340,11065,11114
20241121,4350,903,850
20241121,4360,914,982
20241121,4370,1571,1608
20241121,4380,475,516
20241121,4390,603,723
20241121,4400,13685,13500
20241121,4410,964,978
20241121,4420,1949,1890
20241121,4430,1537,1491
20241121,4440,5708,5910
20241121,4450,751,763
20241121,4460,1261,1257
20241121,4470,187,191
20241121,5000,11155,11079
20241121,5010,344,317
20241121,5020,195,206
20241121,5030,998,1008
20241121,5040,292,292
20241121,5050,3852,4114
20241121,5060,233,219
20241121,5070,633,621
20241121,5080,47,46
20241121,5090,565,803
20241121,5100,186,200
20241121,5110,64,193
20241121,5120,1022,1000
20241121,5130,137,3
20241121,5140,1,0
20241121,5160,1,10
20241121,5190,241,253
20241121,5200,22,22
20241121,5210,899,839
20241121,5220,197,146
20241121,5230,939,903
20241121,5240,14,11
20241121,6000,5152,5649
20241121,6010,6,16
20241121,6020,234,225
20241121,6030,53,64
20241121,6040,15,7
20241121,6050,607,696
20241121,6060,9,14
20241121,6070,771,816
20241121,6080,194,196
20241121,6090,5,4
20241121,6100,8,13
20241121,6110,1286,1455
20241121,6120,8,6
20241121,6130,605,638
20241121,6140,50,34
20241121,6150,8,6
20241121,6160,821,487
20241121,6170,43,63
20241121,6180,371,365
20241121,6190,19,23
20241121,6200,25,21
20241121,6210,48,40
20241121,6220,351,329
20241121,6230,15,10
20241121,6240,544,265
20241121,6250,560,548
20241121,7000,10003,9356
20241121,7010,168,176
20241121,7020,23,19
20241121,7030,433,710
20241121,7040,22,30
20241121,7050,55,53
20241121,7060,817,833
20241121,7070,3,2
20241121,7080,9,15
20241121,7090,828,826
20241121,7100,187,198
20241121,7110,17,21
20241121,7120,424,400
20241121,7130,646,595
20241121,7150,484,490
20241121,7160,4034,3966
20241121,7170,39,36
20241121,7180,109,100
20241121,7190,3556,3614
20241121,7200,159,140
20241121,7210,1554,1741
20241121,7220,108,88
20241121,7230,991,998
20241121,7240,33,38
20241121,7250,112,73
20241121,7260,146,134
20241121,7270,100,117
20241121,7280,11,12
20241121,7290,622,622
20241121,7300,128,135
20241121,7310,697,651
20241121,7320,198,228
20241121,7330,35,27
20241121,7331,2,0
20241121,7332,714,679
20241121,7333,1,21
20241121,7334,15,9
20241121,7335,60,47
20241121,7336,129,100
20241121,7350,274,293
20241121,7360,4209,4632
20241121,7361,60,74
20241121,7380,824,772
20241121,7390,575,606
20241122,900,10900,9946
20241122,910,1637,1721
20241122,920,2999,2544
20241122,930,7760,7655
20241122,940,3184,3095
20241122,950,3081,2300
20241122,960,12633,13043
20241122,970,15532,15259
20241122,980,18938,20748
20241122,990,22453,22120
20241122,1000,80720,73691
20241122,1010,6397,6591
20241122,1020,30695,30661
20241122,1030,4500,4078
20241122,1040,17298,17561
20241122,1050,1728,1643
20241122,1060,2065,2023
20241122,1070,10893,10830
20241122,1080,32806,34815
20241122,1090,13088,11883
20241122,1100,30751,28644
20241122,1110,7421,7343
20241122,1120,6428,6017
20241122,1130,2068,2234
20241122,1140,497,537
20241122,1150,1173,1140
20241122,1160,4600,4709
20241122,1170,7257,6630
20241122,1180,7484,7935
20241122,1190,3915,4008
20241122,1191,464,398
20241122,1192,3263,2647
20241122,1193,1252,998
20241122,1194,4952,5736
20241122,1201,84,94
20241122,1202,216,258
20241122,1203,672,842
20241122,1204,98,103
20241122,1205,42,55
20241122,1206,38,70
20241122,1207,8,39
20241122,1208,364,257
20241122,1210,26197,24893
20241122,1220,1924,1450
20241122,1230,784,825
20241122,1240,406,436
20241122,1250,10756,12153
20241122,2110,53,53
20241122,2120,88,105
20241122,2130,2652,1386
20241122,2140,40,34
20241122,2150,554,622
20241122,2160,45,58
20241122,2170,956,1182
20241122,2180,1824,2228
20241122,2190,308,378
20241122,2200,3073,3826
20241122,2210,132,155
20241122,2220,1611,2215
20241122,2230,4307,3758
20241122,2240,563,722
20241122,2250,850,986
20241122,2260,351,331
20241122,3140,439,471
20241122,3150,1469,1385
20241122,3160,7619,7638
20241122,3170,222,183
20241122,3180,1449,1704
20241122,3190,941,1069
20241122,3210,454,633
20241122,3220,3052,3017
20241122,3230,10117,12359
20241122,3240,1228,1245
20241122,3250,2656,3103
20241122,3260,813,1005
20241122,3270,3897,4168
20241122,3280,2687,2762
20241122,3290,1949,1871
20241122,3300,33571,30418
20241122,3310,2574,2448
20241122,3320,4643,3814
20241122,3330,745,850
20241122,3340,13149,9547
20241122,3350,877,791
20241122,3360,16027,18750
20241122,3370,1161,1689
20241122,3380,952,1137
20241122,3390,8348,11445
20241122,3400,620,864
20241122,3410,1118,1516
20241122,3420,2523,3732
20241122,3430,1031,1288
20241122,3431,13,14
20241122,3432,60,120
20241122,3433,6,5
20241122,3434,39,55
20241122,3435,38,57
20241122,3436,25,32
20241122,3450,842,1258
20241122,3460,205,294
20241122,3470,7719,8057
20241122,3480,2445,3278
20241122,3490,139,184
20241122,4050,2739,2020
20241122,4060,3296,2413
20241122,4070,849,922
20241122,4080,12953,14432
20241122,4090,784,901
20241122,4100,194,346
20241122,4110,673,787
20241122,4120,6107,7188
20241122,4130,1703,1154
20241122,4140,601,745
20241122,4150,1710,1568
20241122,4160,240,206
20241122,4170,4550,4727
20241122,4180,2077,1648
20241122,4190,3110,2733
20241122,4200,4237,3667
20241122,4210,6273,4687
20241122,4220,33473,33489
20241122,4250,2715,1608
20241122,4260,1007,966
20241122,4270,479,463
20241122,4271,1066,545
20241122,4272,4482,4317
20241122,4290,3615,2466
20241122,4300,1943,2055
20241122,4310,3802,3779
20241122,4320,1917,1820
20241122,4330,3634,2879
20241122,4340,18014,17574
20241122,4350,1058,1130
20241122,4360,1103,1183
20241122,4370,1720,1792
20241122,4380,623,577
20241122,4390,736,828
20241122,4400,18132,19315
20241122,4410,1186,1156
20241122,4420,2398,2363
20241122,4430,1903,1913
20241122,4440,8006,8142
20241122,4450,847,919
20241122,4460,1599,1558
20241122,4470,236,258
20241122,5000,15175,15220
20241122,5010,407,344
20241122,5020,220,233
20241122,5030,1256,1150
20241122,5040,339,402
20241122,5050,4962,5664
20241122,5060,261,225
20241122,5070,861,745
20241122,5080,38,54
20241122,5090,601,763
20241122,5100,211,235
20241122,5110,69,125
20241122,5120,1359,1650
20241122,5130,43,1
20241122,5140,1,1
20241122,5160,2,24
20241122,5190,317,381
20241122,5200,28,51
20241122,5210,761,820
20241122,5220,271,312
20241122,5230,1350,1074
20241122,5240,33,38
20241122,6000,7940,9040
20241122,6010,3,13
20241122,6020,287,303
20241122,6030,67,65
20241122,6040,13,9
20241122,6050,795,851
20241122,6060,12,8
20241122,6070,862,911
20241122,6080,214,241
20241122,6090,10,8
20241122,6100,13,14
20241122,6110,2034,2207
20241122,6120,8,24
20241122,6130,769,1077
20241122,6140,27,58
20241122,6150,9,11
20241122,6160,624,689
20241122,6170,46,72
20241122,6180,465,553
20241122,6190,23,50
20241122,6200,43,45
20241122,6210,60,67
20241122,6220,516,490
20241122,6230,14,9
20241122,6240,1045,386
20241122,6250,783,839
20241122,7000,15427,20335
20241122,7010,215,193
20241122,7020,14,13
20241122,7030,453,516
20241122,7040,32,35
20241122,7050,55,51
20241122,7060,839,854
20241122,7070,1,2
20241122,7080,12,8
20241122,7090,925,955
20241122,7100,150,207
20241122,7110,12,9
20241122,7120,490,548
20241122,7130,708,784
20241122,7150,534,597
20241122,7160,6625,5700
20241122,7170,42,37
20241122,7180,145,140
20241122,7190,5577,5130
20241122,7200,166,166
20241122,7210,1899,2135
20241122,7220,119,106
20241122,7230,1156,1303
20241122,7240,43,46
20241122,7250,77,66
20241122,7260,180,216
20241122,7270,147,111
20241122,7280,20,24
20241122,7290,674,1108
20241122,7300,176,191
20241122,7310,925,857
20241122,7320,127,164
20241122,7330,101,85
20241122,7331,4,3
20241122,7332,1246,1134
20241122,7333,11,52
20241122,7334,50,14
20241122,7335,90,75
20241122,7336,160,122
20241122,7350,477,552
20241122,7360,5516,5868
20241122,7361,78,88
20241122,7380,897,888
20241122,7390,611,701
20241123,900,10965,10514
20241123,910,1345,1552
20241123,920,2085,2051
20241123,930,6308,5960
20241123,940,2477,2390
20241123,950,2120,1754
20241123,960,10657,10595
20241123,970,7213,7061
20241123,980,14098,14505
20241123,990,16605,15523
20241123,1000,74613,68760
20241123,1010,5500,5534
20241123,1020,36842,35170
20241123,1030,3416,3192
20241123,1040,15989,15551
20241123,1050,1346,1262
20241123,1060,1876,1788
20241123,1070,9611,9447
20241123,1080,31556,32625
20241123,1090,10085,9848
20241123,1100,28388,29203
20241123,1110,6402,6356
20241123,1120,5859,5684
20241123,1130,2258,2122
20241123,1140,367,368
20241123,1150,975,990
20241123,1160,4198,4271
20241123,1170,6847,6528
20241123,1180,5872,5758
20241123,1190,2415,2529
20241123,1191,334,284
20241123,1192,2343,1947
20241123,1193,1137,993
20241123,1194,3994,4242
20241123,1201,119,116
20241123,1202,259,183
20241123,1203,1012,863
20241123,1204,178,186
20241123,1205,89,91
20241123,1206,111,228
20241123,1207,7,68
20241123,1208,988,1024
20241123,1210,26139,25758
20241123,1220,1253,1132
20241123,1230,726,738
20241123,1240,379,374
20241123,1250,9782,9964
20241123,2110,69,60
20241123,2120,111,100
20241123,2130,894,974
20241123,2140,32,48
20241123,2150,1192,1263
20241123,2160,91,96
20241123,2170,1040,1077
20241123,2180,1561,1730
20241123,2190,386,404
20241123,2200,4740,4962
20241123,2210,104,119
20241123,2220,1542,1708
20241123,2230,3879,3710
20241123,2240,616,578
20241123,2250,953,854
20241123,2260,575,304
20241123,3140,411,411
20241123,3150,1326,1355
20241123,3160,6159,6422
20241123,3170,155,129
20241123,3180,2941,3062
20241123,3190,954,1069
20241123,3210,586,754
20241123,3220,2778,2790
20241123,3230,12270,12382
20241123,3240,1087,1035
20241123,3250,3122,3114
20241123,3260,820,819
20241123,3270,4049,4154
20241123,3280,3020,2821
20241123,3290,1954,1854
20241123,3300,35412,36149
20241123,3310,2405,2190
20241123,3320,3863,3384
20241123,3330,996,1038
20241123,3340,11783,10247
20241123,3350,777,1029
20241123,3360,16842,17533
20241123,3370,1555,1649
20241123,3380,1128,1159
20241123,3390,8293,9079
20241123,3400,597,691
20241123,3410,1173,1344
20241123,3420,2563,2829
20241123,3430,981,1112
20241123,3431,17,10
20241123,3432,94,88
20241123,3433,6,8
20241123,3434,63,70
20241123,3435,50,83
20241123,3436,51,57
20241123,3450,936,1015
20241123,3460,272,280
20241123,3470,7093,7138
20241123,3480,2374,2434
20241123,3490,144,147
20241123,4050,1801,1686
20241123,4060,2386,2160
20241123,4070,694,730
20241123,4080,12631,13659
20241123,4090,831,797
20241123,4100,199,240
20241123,4110,565,606
20241123,4120,5176,6054
20241123,4130,607,612
20241123,4140,590,593
20241123,4150,1658,1330
20241123,4160,192,202
20241123,4170,3460,3313
20241123,4180,1237,1069
20241123,4190,2431,2196
20241123,4200,3606,3156
20241123,4210,3491,3138
20241123,4220,32671,33434
20241123,4250,1777,1865
20241123,4260,958,901
20241123,4270,410,396
20241123,4271,436,348
20241123,4272,4539,3639
20241123,4290,1486,1385
20241123,4300,1889,1822
20241123,4310,3462,3378
20241123,4320,1481,1701
20241123,4330,2623,2449
20241123,4340,16846,15392
20241123,4350,968,978
20241123,4360,988,1016
20241123,4370,1466,1674
20241123,4380,820,851
20241123,4390,676,697
20241123,4400,20918,19904
20241123,4410,1037,984
20241123,4420,1992,2072
20241123,4430,1445,1389
20241123,4440,6609,6072
20241123,4450,761,725
20241123,4460,1585,1540
20241123,4470,149,164
20241123,5000,14522,14211
20241123,5010,268,254
20241123,5020,251,258
20241123,5030,965,974
20241123,5040,369,375
20241123,5050,5383,5331
20241123,5060,125,127
20241123,5070,473,498
20241123,5080,26,38
20241123,5090,575,627
20241123,5100,214,242
20241123,5110,59,178
20241123,5120,1441,1503
20241123,5130,113,5
20241123,5140,0,2
20241123,5160,3,3
20241123,5190,322,340
20241123,5200,32,34
20241123,5210,937,1086
20241123,5220,304,410
20241123,5230,993,1020
20241123,5240,47,46
20241123,6000,6347,11037
20241123,6010,9,7
20241123,6020,247,272
20241123,6030,47,31
20241123,6040,7,10
20241123,6050,646,724
20241123,6060,3,3
20241123,6070,801,1092
20241123,6080,160,185
20241123,6090,14,8
20241123,6100,15,17
20241123,6110,1544,1589
20241123,6120,5,5
20241123,6130,808,931
20241123,6140,60,59
20241123,6150,10,6
20241123,6160,577,509
20241123,6170,62,59
20241123,6180,416,417
20241123,6190,18,27
20241123,6200,56,54
20241123,6210,32,40
20241123,6220,460,447
20241123,6230,5,6
20241123,6240,480,356
20241123,6250,671,627
20241123,7000,14181,17336
20241123,7010,144,128
20241123,7020,6,7
20241123,7030,398,936
20241123,7040,24,12
20241123,7050,34,36
20241123,7060,1702,1713
20241123,7070,2,3
20241123,7080,18,7
20241123,7090,540,600
20241123,7100,119,138
20241123,7110,9,7
20241123,7120,399,423
20241123,7130,674,696
20241123,7150,560,578
20241123,7160,5646,5592
20241123,7170,48,39
20241123,7180,137,155
20241123,7190,4701,5009
20241123,7200,99,122
20241123,7210,2584,3119
20241123,7220,98,89
20241123,7230,1065,1203
20241123,7240,102,127
20241123,7250,81,79
20241123,7260,381,357
20241123,7270,1933,575
20241123,7280,57,45
20241123,7290,1419,2927
20241123,7300,270,413
20241123,7310,779,921
20241123,7320,262,394
20241123,7330,323,313
20241123,7331,31,28
20241123,7332,1889,1905
20241123,7333,13,17
20241123,7334,16,13
20241123,7335,316,324
20241123,7336,482,307
20241123,7350,1103,1169
20241123,7360,5764,6560
20241123,7361,251,275
20241123,7380,731,733
20241123,7390,464,517
20241124,900,9880,10171
20241124,910,1336,1491
20241124,920,1937,1814
20241124,930,5541,5625
20241124,940,2005,2080
20241124,950,1723,1649
20241124,960,8857,9522
20241124,970,5895,6278
20241124,980,12831,12699
20241124,990,14422,15561
20241124,1000,67436,71685
20241124,1010,4840,4964
20241124,1020,32404,33819
20241124,1030,3034,2996
20241124,1040,14925,15601
20241124,1050,1268,1255
20241124,1060,1741,1650
20241124,1070,8929,8985
20241124,1080,31609,31726
20241124,1090,9418,9833
20241124,1100,30120,32155
20241124,1110,5829,5939
20241124,1120,5394,5628
20241124,1130,2357,2204
20241124,1140,287,276
20241124,1150,803,858
20241124,1160,4009,4082
20241124,1170,7159,8346
20241124,1180,5650,5618
20241124,1190,2121,2438
20241124,1191,372,392
20241124,1192,1659,2690
20241124,1193,790,1410
20241124,1194,5246,3313
20241124,1201,99,102
20241124,1202,232,165
20241124,1203,750,726
20241124,1204,190,193
20241124,1205,67,52
20241124,1206,142,157
20241124,1207,38,73
20241124,1208,1179,1079
20241124,1210,25735,27128
20241124,1220,1227,1400
20241124,1230,772,658
20241124,1240,363,344
20241124,1250,11034,10211
20241124,2110,81,72
20241124,2120,91,92
20241124,2130,1039,1868
20241124,2140,34,62
20241124,2150,1490,1434
20241124,2160,100,87
20241124,2170,1130,804
20241124,2180,1936,1524
20241124,2190,568,506
20241124,2200,6489,5581
20241124,2210,196,189
20241124,2220,2212,1709
20241124,2230,4451,4761
20241124,2240,850,808
20241124,2250,1047,831
20241124,2260,554,285
20241124,3140,446,377
20241124,3150,1558,1284
20241124,3160,6642,5797
20241124,3170,131,122
20241124,3180,3188,2901
20241124,3190,1149,951
20241124,3210,728,613
20241124,3220,3410,3645
20241124,3230,14665,13218
20241124,3240,1121,1078
20241124,3250,3730,3607
20241124,3260,931,801
20241124,3270,4205,4095
20241124,3280,3395,3276
20241124,3290,1994,2082
20241124,3300,40225,41226
20241124,3310,2215,2436
20241124,3320,3243,3496
20241124,3330,1098,1082
20241124,3340,11713,13161
20241124,3350,746,1140
20241124,3360,19443,17985
20241124,3370,1827,1548
20241124,3380,1216,1073
20241124,3390,10886,8542
20241124,3400,806,576
20241124,3410,1452,1117
20241124,3420,3535,2378
20241124,3430,1427,1050
20241124,3431,15,15
20241124,3432,147,87
20241124,3433,7,17
20241124,3434,113,107
20241124,3435,98,59
20241124,3436,105,119
20241124,3450,1280,942
20241124,3460,373,332
20241124,3470,8592,7961
20241124,3480,3363,2511
20241124,3490,201,158
20241124,4050,1907,2450
20241124,4060,2449,3265
20241124,4070,715,666
20241124,4080,15248,13952
20241124,4090,932,769
20241124,4100,357,198
20241124,4110,661,558
20241124,4120,6805,5290
20241124,4130,526,924
20241124,4140,606,477
20241124,4150,1578,1814
20241124,4160,188,180
20241124,4170,3437,3598
20241124,4180,999,1311
20241124,4190,2171,2700
20241124,4200,3377,4167
20241124,4210,2803,4164
20241124,4220,33738,34471
20241124,4250,1722,2415
20241124,4260,951,1051
20241124,4270,425,503
20241124,4271,305,625
20241124,4272,4769,4903
20241124,4290,1313,1939
20241124,4300,1518,1558
20241124,4310,3584,4185
20241124,4320,1346,1565
20241124,4330,2420,2947
20241124,4340,17050,18525
20241124,4350,752,758
20241124,4360,931,891
20241124,4370,1352,1270
20241124,4380,629,660
20241124,4390,607,626
20241124,4400,20486,19113
20241124,4410,939,837
20241124,4420,1638,1801
20241124,4430,1239,1253
20241124,4440,7290,7433
20241124,4450,784,714
20241124,4460,1409,1419
20241124,4470,136,132
20241124,5000,14346,14607
20241124,5010,288,296
20241124,5020,275,238
20241124,5030,1086,1014
20241124,5040,369,324
20241124,5050,5557,4698
20241124,5060,58,48
20241124,5070,600,644
20241124,5080,78,70
20241124,5090,723,550
20241124,5100,238,173
20241124,5110,87,94
20241124,5120,1783,1552
20241124,5130,19,1
20241124,5160,1,3
20241124,5190,446,329
20241124,5200,52,32
20241124,5210,1174,943
20241124,5220,350,281
20241124,5230,1091,1362
20241124,5240,24,24
20241124,6000,10942,8380
20241124,6010,9,3
20241124,6020,312,218
20241124,6030,31,13
20241124,6040,8,3
20241124,6050,805,715
20241124,6060,13,7
20241124,6070,1241,904
20241124,6080,326,177
20241124,6090,10,12
20241124,6100,15,6
20241124,6110,2003,1786
20241124,6120,30,12
20241124,6130,1283,1084
20241124,6140,42,38
20241124,6150,9,6
20241124,6160,566,528
20241124,6170,57,38
20241124,6180,556,339
20241124,6190,44,13
20241124,6200,41,32
20241124,6210,43,34
20241124,6220,487,484
20241124,6230,6,10
20241124,6240,355,904
20241124,6250,742,766
20241124,7000,21900,17047
20241124,7010,112,150
20241124,7020,10,7
20241124,7030,913,349
20241124,7040,22,12
20241124,7050,22,22
20241124,7060,288,282
20241124,7070,3,4
20241124,7080,32,32
20241124,7090,535,401
20241124,7100,142,115
20241124,7110,7,9
20241124,7120,387,421
20241124,7130,648,684
20241124,7150,483,449
20241124,7160,5738,6137
20241124,7170,35,39
20241124,7180,105,92
20241124,7190,4903,5379
20241124,7200,118,88
20241124,7210,2756,2681
20241124,7220,78,63
20241124,7230,1063,947
20241124,7240,107,80
20241124,7250,88,101
20241124,7260,234,201
20241124,7270,1789,496
20241124,7280,75,45
20241124,7290,1897,2951
20241124,7300,192,314
20241124,7310,759,740
20241124,7320,255,397
20241124,7330,262,234
20241124,7331,19,20
20241124,7332,2000,1775
20241124,7333,32,17
20241124,7334,86,102
20241124,7335,423,487
20241124,7336,411,319
20241124,7350,1260,1414
20241124,7360,5924,6600
20241124,7361,252,266
20241124,7380,649,605
20241124,7390,422,426
20241125,900,9990,9179
20241125,910,1649,1678
20241125,920,2849,2511
20241125,930,7208,7091
20241125,940,2934,2972
20241125,950,2829,2297
20241125,960,11970,12638
20241125,970,14726,15000
20241125,980,17521,18262
20241125,990,20814,21782
20241125,1000,64390,67555
20241125,1010,5665,5591
20241125,1020,26013,26235
20241125,1030,3897,3951
20241125,1040,15437,15762
20241125,1050,1519,1490
20241125,1060,1879,1809
20241125,1070,9934,9932
20241125,1080,28430,29157
20241125,1090,11192,11024
20241125,1100,23261,24858
20241125,1110,6884,6467
20241125,1120,5947,5614
20241125,1130,2212,2197
20241125,1140,460,455
20241125,1150,1111,1122
20241125,1160,4041,3949
20241125,1170,6085,6336
20241125,1180,6989,6720
20241125,1190,3492,3438
20241125,1191,359,388
20241125,1192,2099,2285
20241125,1193,727,846
20241125,1194,3986,3752
20241125,1201,72,90
20241125,1202,233,195
20241125,1203,557,520
20241125,1204,125,116
20241125,1205,56,50
20241125,1206,45,37
20241125,1207,4,40
20241125,1208,237,243
20241125,1210,19371,20433
20241125,1220,1686,1660
20241125,1230,770,721
20241125,1240,348,321
20241125,1250,9632,9475
20241125,2110,57,41
20241125,2120,106,109
20241125,2130,1338,1311
20241125,2140,24,67
20241125,2150,785,671
20241125,2160,80,84
20241125,2170,881,796
20241125,2180,1823,1590
20241125,2190,327,330
20241125,2200,3333,2993
20241125,2210,100,93
20241125,2220,1476,1403
20241125,2230,2620,2801
20241125,2240,555,507
20241125,2250,877,801
20241125,2260,681,243
20241125,3140,428,420
20241125,3150,1097,1111
20241125,3160,6374,7108
20241125,3170,171,201
20241125,3180,1356,1320
20241125,3190,939,809
20241125,3210,506,465
20241125,3220,2510,2556
20241125,3230,8817,8410
20241125,3240,1123,1014
20241125,3250,2533,2460
20241125,3260,794,716
20241125,3270,3527,3388
20241125,3280,2357,2151
20241125,3290,1503,1537
20241125,3300,22564,22646
20241125,3310,2022,2067
20241125,3320,3308,3308
20241125,3330,609,571
20241125,3340,7063,7699
20241125,3350,625,1016
20241125,3360,12730,12350
20241125,3370,1205,1170
20241125,3380,841,863
20241125,3390,8009,7274
20241125,3400,653,561
20241125,3410,1178,1117
20241125,3420,2637,2301
20241125,3430,1033,977
20241125,3431,11,12
20241125,3432,75,74
20241125,3433,9,8
20241125,3434,47,31
20241125,3435,39,50
20241125,3436,59,62
20241125,3450,850,749
20241125,3460,215,208
20241125,3470,5331,5429
20241125,3480,1950,1775
20241125,3490,135,115
20241125,4050,1800,1909
20241125,4060,1707,2462
20241125,4070,844,822
20241125,4080,9937,9849
20241125,4090,714,681
20241125,4100,234,176
20241125,4110,630,629
20241125,4120,5423,5041
20241125,4130,1016,999
20241125,4140,624,584
20241125,4150,1352,1368
20241125,4160,197,195
20241125,4170,3768,3791
20241125,4180,1707,1538
20241125,4190,2308,2261
20241125,4200,3113,3261
20241125,4210,4306,4622
20241125,4220,24438,24608
20241125,4250,1451,1655
20241125,4260,785,780
20241125,4270,361,357
20241125,4271,546,784
20241125,4272,2899,2744
20241125,4290,2324,2209
20241125,4300,1729,1795
20241125,4310,2682,3010
20241125,4320,1357,1483
20241125,4330,2526,2695
20241125,4340,11639,12796
20241125,4350,895,791
20241125,4360,941,1013
20241125,4370,1554,1523
20241125,4380,456,517
20241125,4390,706,789
20241125,4400,14265,13880
20241125,4410,1002,935
20241125,4420,2062,1879
20241125,4430,1592,1522
20241125,4440,5980,5847
20241125,4450,722,732
20241125,4460,1267,1333
20241125,4470,182,177
20241125,5000,10684,11047
20241125,5010,301,366
20241125,5020,205,185
20241125,5030,1089,1024
20241125,5040,336,296
20241125,5050,4177,3843
20241125,5060,223,196
20241125,5070,600,594
20241125,5080,46,30
20241125,5090,547,490
20241125,5100,190,156
20241125,5110,82,157
20241125,5120,1269,1215
20241125,5130,80,0
20241125,5160,5,3
20241125,5190,240,239
20241125,5200,27,36
20241125,5210,929,934
20241125,5220,233,202
20241125,5230,952,1092
20241125,5240,15,16
20241125,6000,8845,5560
20241125,6010,6,5
20241125,6020,272,242
20241125,6030,52,46
20241125,6040,10,8
20241125,6050,715,653
20241125,6060,4,6
20241125,6070,796,739
20241125,6080,164,193
20241125,6090,9,8
20241125,6100,8,13
20241125,6110,1632,1532
20241125,6120,12,11
20241125,6130,865,754
20241125,6140,42,34
20241125,6150,6,5
20241125,6160,535,462
20241125,6170,42,53
20241125,6180,487,558
20241125,6190,33,26
20241125,6200,20,17
20241125,6210,53,42
20241125,6220,469,521
20241125,6230,8,19
20241125,6240,265,695
20241125,6250,666,614
20241125,7000,13797,11315
20241125,7010,163,175
20241125,7020,15,16
20241125,7030,431,386
20241125,7040,19,22
20241125,7050,70,56
20241125,7060,812,820
20241125,7070,5,7
20241125,7080,9,22
20241125,7090,862,783
20241125,7100,165,198
20241125,7110,14,18
20241125,7120,472,541
20241125,7130,615,732
20241125,7150,549,515
20241125,7160,4609,4227
20241125,7170,32,32
20241125,7180,150,135
20241125,7190,4175,4056
20241125,7200,147,134
